ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U4935,RNA,BRN30-A9,BRN30,A9,BRN30-A9,NA,collected,N,NA,NA
U4936,RNA,BRN30-H11,BRN30,H11,BRN30-H11,NA,collected,N,NA,NA
U4937,RNA,BRN30-F8,BRN30,F8,BRN30-F8,Liver touched U4929 vial,collected,N,NA,NA
U4938,RNA,BRN33-F7,BRN33,F7,BRN33-F7,NA,collected,N,NA,NA
U4939,RNA,BRN33-E7,BRN33,E7,BRN33-E7,NA,collected,N,NA,NA
U4940,RNA,BRN33-D7,BRN33,D7,BRN33-D7,NA,collected,N,NA,NA
U4941,RNA,BRN33-C7,BRN33,C7,BRN33-C7,NA,collected,N,NA,NA
U4942,RNA,BRN31-D9,BRN31,D9,BRN31-D9,NA,collected,N,NA,NA
U4943,RNA,BRN31-C9,BRN31,C9,BRN31-C9,NA,collected,N,NA,NA
U4944,RNA,BRN49-H1,BRN49,H1,BRN49-H1,NA,collected,N,NA,NA
U4945,RNA,BRN49-G1,BRN49,G1,BRN49-G1,NA,collected,N,NA,NA
U4946,RNA,BRN49-F1,BRN49,F1,BRN49-F1,NA,collected,N,NA,NA
U4947,RNA,BRN49-E1,BRN49,E1,BRN49-E1,muscle sample touched cool rack,collected,N,NA,NA
U4948,RNA,BRN49-D1,BRN49,D1,BRN49-D1,NA,collected,N,NA,NA
U4949,RNA,BRN49-C1,BRN49,C1,BRN49-C1,NA,collected,N,NA,NA
U4950,RNA,BRN31-H10,BRN31,H10,BRN31-H10,NA,collected,N,NA,NA
U4951,RNA,BRN31-G10,BRN31,G10,BRN31-G10,NA,collected,N,NA,NA
U4952,RNA,BRN31-F10,BRN31,F10,BRN31-F10,NA,collected,N,NA,NA
U4953,RNA,BRN49-B1,BRN49,B1,BRN49-B1,NA,collected,N,NA,NA
U4954,RNA,BRN49-A1,BRN49,A1,BRN49-A1,brain touched back of fish,collected,N,NA,NA
U4955,RNA,BRN49-H3,BRN49,H3,BRN49-H3,NA,collected,N,NA,NA
U4956,RNA,BRN49-G3,BRN49,G3,BRN49-G3,NA,collected,N,NA,NA
U4957,RNA,BRN49-H2,BRN49,H2,BRN49-H2,NA,collected,N,NA,NA
U4960,RNA,BRN39-B9,BRN39,B9,BRN39-B9,NA,collected,N,NA,NA
U4965,RNA,BRN39-A9,BRN39,A9,BRN39-A9,liver touched cloth,collected,N,NA,NA
U4970,RNA,BRN48-A7,BRN48,A7,BRN48-A7,NA,collected,N,NA,NA
U4971,RNA,BRN48-H8,BRN48,H8,BRN48-H8,NA,collected,N,NA,NA
U4972,RNA,BRN48-G8,BRN48,G8,BRN48-G8,NA,collected,N,NA,NA
U4973,RNA,BRN48-F8,BRN48,F8,BRN48-F8,NA,collected,N,NA,NA
U4974,RNA,BRN48-E8,BRN48,E8,BRN48-E8,dropped brain on dissection tray,collected,N,NA,NA
U4975,RNA,BRN48-D8,BRN48,D8,BRN48-D8,NA,collected,N,NA,NA
U4976,RNA,BRN48-C8,BRN48,C8,BRN48-C8,NA,collected,N,NA,NA
U4977,RNA,BRN48-B8,BRN48,B8,BRN48-B8,NA,collected,N,NA,NA
U4978,RNA,BRN48-A8,BRN48,A8,BRN48-A8,NA,collected,N,NA,NA
U4979,RNA,BRN48-H10,BRN48,H10,BRN48-H10,NA,collected,N,NA,NA
U4980,RNA,BRN48-G10,BRN48,G10,BRN48-G10,NA,collected,N,NA,NA
U4998,RNA,BRN49-G2,BRN49,G2,BRN49-G2,NA,collected,N,NA,NA
U4999,RNA,BRN49-F2,BRN49,F2,BRN49-F2,NA,collected,N,NA,NA
U5000,RNA,BRN49-E2,BRN49,E2,BRN49-E2,NA,collected,N,NA,NA
U5001,RNA,BRN49-D2,BRN49,D2,BRN49-D2,NA,collected,N,NA,NA
U5002,RNA,BRN49-C2,BRN49,C2,BRN49-C2,Gill contaminated by gill of U5001. Spleen contaminated by spleen of 5003,collected,N,NA,NA
U5003,RNA,BRN49-B2,BRN49,B2,BRN49-B2,Spleen contaminated by spleen of 5002,collected,N,NA,NA
U5004,RNA,BRN49-F6,BRN49,F6,BRN49-F6,"gill well touched by U5005 gill/ muscle poped out of RNA well, missing",collected,N,NA,NA
U5005,RNA,BRN49-E6,BRN49,E6,BRN49-E6,gill touched U5004 gill,collected,N,NA,NA
U5006,RNA,BRN49-D6,BRN49,D6,BRN49-D6,NA,collected,N,NA,NA
U5007,RNA,BRN49-C6,BRN49,C6,BRN49-C6,NA,collected,N,NA,NA
U5008,RNA,BRN49-F3,BRN49,F3,BRN49-F3,NA,collected,N,NA,NA
U5009,RNA,BRN49-E3,BRN49,E3,BRN49-E3,part of spleen touched dissection tray,collected,N,NA,NA
U5010,RNA,BRN49-D3,BRN49,D3,BRN49-D3,NA,collected,N,NA,NA
U5011,RNA,BRN49-C3,BRN49,C3,BRN49-C3,brain fell on tray,collected,N,NA,NA
U5012,RNA,BRN49-B3,BRN49,B3,BRN49-B3,NA,collected,N,NA,NA
U5013,RNA,BRN49-A3,BRN49,A3,BRN49-A3,NA,collected,N,NA,NA
U5014,RNA,BRN49-H4,BRN49,H4,BRN49-H4,NA,collected,N,NA,NA
U5015,RNA,BRN49-G4,BRN49,G4,BRN49-G4,NA,collected,N,NA,NA
U5016,RNA,BRN49-F4,BRN49,F4,BRN49-F4,NA,collected,N,NA,NA
U5017,RNA,BRN49-E4,BRN49,E4,BRN49-E4,NA,collected,N,NA,NA
U5018,RNA,BRN49-D4,BRN49,D4,BRN49-D4,NA,collected,N,NA,NA
U5019,RNA,BRN49-C4,BRN49,C4,BRN49-C4,NA,collected,N,NA,NA
U5020,RNA,BRN49-B4,BRN49,B4,BRN49-B4,NA,collected,N,NA,NA
U5021,RNA,BRN49-A4,BRN49,A4,BRN49-A4,NA,collected,N,NA,NA
U5022,RNA,BRN49-H5,BRN49,H5,BRN49-H5,fish fell on floor,collected,N,NA,NA
U5023,RNA,BRN49-G5,BRN49,G5,BRN49-G5,NA,collected,N,NA,NA
U5024,RNA,BRN49-F5,BRN49,F5,BRN49-F5,NA,collected,N,NA,NA
U5025,RNA,BRN49-E5,BRN49,E5,BRN49-E5,NA,collected,N,NA,NA
U5026,RNA,BRN49-D5,BRN49,D5,BRN49-D5,NA,collected,N,NA,NA
U5027,RNA,BRN49-C5,BRN49,C5,BRN49-C5,NA,collected,N,NA,NA
U5028,RNA,BRN49-B5,BRN49,B5,BRN49-B5,NA,collected,N,NA,NA
U5029,RNA,BRN49-A5,BRN49,A5,BRN49-A5,NA,collected,N,NA,NA
U5030,RNA,BRN49-H6,BRN49,H6,BRN49-H6,"brain fell on chamoise, touched heart with outside scalplel. muscle poped out of RNA well, missing",collected,N,NA,NA
U5031,RNA,BRN49-G6,BRN49,G6,BRN49-G6,NA,collected,N,NA,NA
U5032,RNA,BRN49-B6,BRN49,B6,BRN49-B6,NA,collected,N,NA,NA
U5033,RNA,BRN21-B9,BRN21,B9,BRN21-B9,NA,collected,N,NA,NA
U5034,RNA,BRN21-A9,BRN21,A9,BRN21-A9,"kidney touched cool rack, brain fell on dissection tray",collected,N,NA,NA
U5035,RNA,BRN21-G10,BRN21,G10,BRN21-G10,NA,collected,N,NA,NA
U5036,RNA,BRN21-H11,BRN21,H11,BRN21-H11,NA,collected,N,NA,NA
U5037,RNA,BRN21-G11,BRN21,G11,BRN21-G11,NA,collected,N,NA,NA
U5038,RNA,BRN21-C10,BRN21,C10,BRN21-C10,NA,collected,N,NA,NA
U5039,RNA,BRN21-B10,BRN21,B10,BRN21-B10,NA,collected,N,NA,NA
U5040,RNA,BRN21-D10,BRN21,D10,BRN21-D10,NA,collected,N,NA,NA
U5041,RNA,BRN21-E10,BRN21,E10,BRN21-E10,NA,collected,N,NA,NA
U5042,RNA,BRN21-F10,BRN21,F10,BRN21-F10,NA,collected,N,NA,NA
U5043,RNA,BRN21-H10,BRN21,H10,BRN21-H10,NA,collected,N,NA,NA
U5045,RNA,BRN30-E8,BRN30,E8,BRN30-E8,NA,collected,N,NA,NA
U5046,RNA,BRN30-D8,BRN30,D8,BRN30-D8,NA,collected,N,NA,NA
U5047,RNA,BRN30-C8,BRN30,C8,BRN30-C8,NA,collected,N,NA,NA
U5048,RNA,BRN30-B8,BRN30,B8,BRN30-B8,NA,collected,N,NA,NA
U5049,RNA,BRN30-A8,BRN30,A8,BRN30-A8,NA,collected,N,NA,NA
U5050,RNA,BRN30-H10,BRN30,H10,BRN30-H10,NA,collected,N,NA,NA
U5051,RNA,BRN30-G10,BRN30,G10,BRN30-G10,NA,collected,N,NA,NA
U5052,RNA,BRN30-F10,BRN30,F10,BRN30-F10,NA,collected,N,NA,NA
U5053,RNA,BRN30-E10,BRN30,E10,BRN30-E10,NA,collected,N,NA,NA
U5054,RNA,BRN30-D10,BRN30,D10,BRN30-D10,NA,collected,N,NA,NA
U5055,RNA,BRN30-C10,BRN30,C10,BRN30-C10,NA,collected,N,NA,NA
U5056,RNA,BRN30-B10,BRN30,B10,BRN30-B10,NA,collected,N,NA,NA
U5057,RNA,BRN30-A10,BRN30,A10,BRN30-A10,Outside scalpel touched heart & spleen,collected,N,NA,NA
U5058,RNA,BRN30-H12,BRN30,H12,BRN30-H12,NA,collected,N,NA,NA
U5059,RNA,BRN30-G12,BRN30,G12,BRN30-G12,NA,collected,N,NA,NA
U5060,RNA,BRN30-G11,BRN30,G11,BRN30-G11,NA,collected,N,NA,NA
U5061,RNA,BRN30-F11,BRN30,F11,BRN30-F11,NA,collected,N,NA,NA
U5062,RNA,BRN30-E11,BRN30,E11,BRN30-E11,NA,collected,N,NA,NA
U5063,RNA,BRN30-D11,BRN30,D11,BRN30-D11,NA,collected,N,NA,NA
U5064,RNA,BRN30-C11,BRN30,C11,BRN30-C11,NA,collected,N,NA,NA
U5065,RNA,BRN30-B11,BRN30,B11,BRN30-B11,NA,collected,N,NA,NA
U5066,RNA,BRN30-A11,BRN30,A11,BRN30-A11,NA,collected,N,NA,NA
U5067,RNA,BRN30-C12,BRN30,C12,BRN30-C12,NA,collected,N,NA,NA
U5068,RNA,BRN30-F12,BRN30,F12,BRN30-F12,NA,collected,N,NA,NA
U5069,RNA,BRN30-E12,BRN30,E12,BRN30-E12,Heart fell on chamois & bench,collected,N,NA,NA
U5070,RNA,BRN30-D12,BRN30,D12,BRN30-D12,Spleen touched chamois & slime.,collected,N,NA,NA
U10187,RNA,BRN50-H1,BRN50,H1,BRN50-H1,NA,collected,N,NA,NA
U10186,RNA,BRN50-G1,BRN50,G1,BRN50-G1,NA,collected,N,NA,NA
U12740,RNA,BRN50-H2,BRN50,H2,BRN50-H2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12736,RNA,BRN50-G2,BRN50,G2,BRN50-G2,Fish fell on lab coat. Spleen nicked by outside scalpel from FA incision. Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12735,RNA,BRN50-F2,BRN50,F2,BRN50-F2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12988,RNA,BRN50-H3,BRN50,H3,BRN50-H3,NA,collected,N,NA,NA
U12981,RNA,BRN50-G3,BRN50,G3,BRN50-G3,NA,collected,N,NA,NA
U12982,RNA,BRN50-F3,BRN50,F3,BRN50-F3,NA,collected,N,NA,NA
U12983,RNA,BRN50-E3,BRN50,E3,BRN50-E3,NA,collected,N,NA,NA
U12987,RNA,BRN50-D3,BRN50,D3,BRN50-D3,NA,collected,N,NA,NA
U12989,RNA,BRN50-C3,BRN50,C3,BRN50-C3,NA,collected,N,NA,NA
U12986,RNA,BRN50-B3,BRN50,B3,BRN50-B3,Fish fell on bench,collected,N,NA,NA
U12990,RNA,BRN50-A3,BRN50,A3,BRN50-A3,kidney touched coolbox,collected,N,NA,NA
U12985,RNA,BRN50-H5,BRN50,H5,BRN50-H5,NA,collected,N,NA,NA
U12984,RNA,BRN50-G5,BRN50,G5,BRN50-G5,"large part of brain lost, only managed to get a small sample",collected,N,NA,NA
U12827,RNA,BRN50-F5,BRN50,F5,BRN50-F5,NA,collected,N,NA,NA
U12822,RNA,BRN50-E5,BRN50,E5,BRN50-E5,NA,collected,N,NA,NA
U10182,RNA,BRN50-F1,BRN50,F1,BRN50-F1,NA,collected,N,NA,NA
U10183,RNA,BRN50-E1,BRN50,E1,BRN50-E1,Brain touched chamois. Outside forceps handled liver,collected,N,NA,NA
U10185,RNA,BRN50-D1,BRN50,D1,BRN50-D1,NA,collected,N,NA,NA
U10189,RNA,BRN50-C1,BRN50,C1,BRN50-C1,NA,collected,N,NA,NA
U10181,RNA,BRN50-B1,BRN50,B1,BRN50-B1,NA,collected,N,NA,NA
U10184,RNA,BRN50-A1,BRN50,A1,BRN50-A1,NA,collected,N,NA,NA
U10190,RNA,BRN50-H6,BRN50,H6,BRN50-H6,spleen touched by heart fragment from U10171,collected,N,NA,NA
U12824,RNA,BRN50-D5,BRN50,D5,BRN50-D5,NA,collected,N,NA,NA
U12821,RNA,BRN50-C5,BRN50,C5,BRN50-C5,NA,collected,N,NA,NA
U12825,RNA,BRN50-B5,BRN50,B5,BRN50-B5,NA,collected,N,NA,NA
U12823,RNA,BRN50-A5,BRN50,A5,BRN50-A5,NA,collected,N,NA,NA
U12830,RNA,BRN50-H7,BRN50,H7,BRN50-H7,NA,collected,N,NA,NA
U12829,RNA,BRN50-G7,BRN50,G7,BRN50-G7,NA,collected,N,NA,NA
U12828,RNA,BRN50-F7,BRN50,F7,BRN50-F7,NA,collected,N,NA,NA
U12826,RNA,BRN50-E7,BRN50,E7,BRN50-E7,NA,collected,N,NA,NA
U12745,RNA,BRN50-D7,BRN50,D7,BRN50-D7,NA,collected,N,NA,NA
U12742,RNA,BRN50-C7,BRN50,C7,BRN50-C7,Brain fell on chamois,collected,N,NA,NA
U12749,RNA,BRN50-B7,BRN50,B7,BRN50-B7,kidney touched coolrack,collected,N,NA,NA
U12750,RNA,BRN50-A7,BRN50,A7,BRN50-A7,kidney touched chamois,collected,N,NA,NA
U12748,RNA,BRN50-H8,BRN50,H8,BRN50-H8,NA,collected,N,NA,NA
U10188,RNA,BRN50-G6,BRN50,G6,BRN50-G6,NA,collected,N,NA,NA
U10177,RNA,BRN50-F6,BRN50,F6,BRN50-F6,NA,collected,N,NA,NA
U10179,RNA,BRN50-E6,BRN50,E6,BRN50-E6,brain fell on coolrack,collected,N,NA,NA
U10171,RNA,BRN50-D6,BRN50,D6,BRN50-D6,spleen fell on bench,collected,N,NA,NA
U10173,RNA,BRN50-C6,BRN50,C6,BRN50-C6,NA,collected,N,NA,NA
U10172,RNA,BRN50-B6,BRN50,B6,BRN50-B6,NA,collected,N,NA,NA
U10175,RNA,BRN50-A6,BRN50,A6,BRN50-A6,NA,collected,N,NA,NA
U10180,RNA,BRN50-H11,BRN50,H11,BRN50-H11,NA,collected,N,NA,NA
U12731,RNA,BRN50-E2,BRN50,E2,BRN50-E2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12732,RNA,BRN50-D2,BRN50,D2,BRN50-D2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12733,RNA,BRN50-C2,BRN50,C2,BRN50-C2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12734,RNA,BRN50-B2,BRN50,B2,BRN50-B2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12738,RNA,BRN50-A2,BRN50,A2,BRN50-A2,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12739,RNA,BRN50-H4,BRN50,H4,BRN50-H4,Brain went into G4. Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U12737,RNA,BRN50-F4,BRN50,F4,BRN50-F4,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,collected,N,NA,NA
U10990,RNA,BRN50-E4,BRN50,E4,BRN50-E4,Brain went into D4,collected,N,NA,NA
U10983,RNA,BRN50-C4,BRN50,C4,BRN50-C4,NA,collected,N,NA,NA
U10984,RNA,BRN50-B4,BRN50,B4,BRN50-B4,NA,collected,N,NA,NA
U10989,RNA,BRN50-A4,BRN50,A4,BRN50-A4,NA,collected,N,NA,NA
U10988,RNA,BRN50-H9,BRN50,H9,BRN50-H9,NA,collected,N,NA,NA
U10985,RNA,BRN50-G9,BRN50,G9,BRN50-G9,NA,collected,N,NA,NA
U10982,RNA,BRN50-F9,BRN50,F9,BRN50-F9,NA,collected,N,NA,NA
U10986,RNA,BRN50-E9,BRN50,E9,BRN50-E9,NA,collected,N,NA,NA
U10987,RNA,BRN50-D9,BRN50,D9,BRN50-D9,NA,collected,N,NA,NA
U10981,RNA,BRN50-C9,BRN50,C9,BRN50-C9,NA,collected,N,NA,NA
U10660,RNA,BRN50-B9,BRN50,B9,BRN50-B9,NA,collected,N,NA,NA
U10657,RNA,BRN50-A9,BRN50,A9,BRN50-A9,NA,collected,N,NA,NA
U10651,RNA,BRN50-H12,BRN50,H12,BRN50-H12,NA,collected,N,NA,NA
U12741,RNA,BRN50-G8,BRN50,G8,BRN50-G8,Brian fell on table,collected,N,NA,NA
U12744,RNA,BRN50-F8,BRN50,F8,BRN50-F8,NA,collected,N,NA,NA
U12743,RNA,BRN50-E8,BRN50,E8,BRN50-E8,NA,collected,N,NA,NA
U12747,RNA,BRN50-D8,BRN50,D8,BRN50-D8,NA,collected,N,NA,NA
U12746,RNA,BRN50-C8,BRN50,C8,BRN50-C8,NA,collected,N,NA,NA
U10092,RNA,BRN50-B8,BRN50,B8,BRN50-B8,NA,collected,N,NA,NA
U10095,RNA,BRN50-A8,BRN50,A8,BRN50-A8,NA,collected,N,NA,NA
U10099,RNA,BRN50-H10,BRN50,H10,BRN50-H10,Brain fell on coolbox,collected,N,NA,NA
U10098,RNA,BRN50-G10,BRN50,G10,BRN50-G10,NA,collected,N,NA,NA
U10100,RNA,BRN50-F10,BRN50,F10,BRN50-F10,NA,collected,N,NA,NA
U10096,RNA,BRN50-E10,BRN50,E10,BRN50-E10,NA,collected,N,NA,NA
U10097,RNA,BRN50-D10,BRN50,D10,BRN50-D10,NA,collected,N,NA,NA
U10094,RNA,BRN50-C10,BRN50,C10,BRN50-C10,NA,collected,N,NA,NA
U10093,RNA,BRN50-B10,BRN50,B10,BRN50-B10,NA,collected,N,NA,NA
U10091,RNA,BRN50-A10,BRN50,A10,BRN50-A10,NA,collected,N,NA,NA
U12816,RNA,BRN51-H1,BRN51,H1,BRN51-H1,NA,collected,N,NA,NA
U12814,RNA,BRN51-G1,BRN51,G1,BRN51-G1,NA,collected,N,NA,NA
U12812,RNA,BRN51-F1,BRN51,F1,BRN51-F1,NA,collected,N,NA,NA
U12815,RNA,BRN51-E1,BRN51,E1,BRN51-E1,NA,collected,N,NA,NA
U12813,RNA,BRN51-D1,BRN51,D1,BRN51-D1,"Fish fell on lab bench, brain fell on table and on the top of muscle well D",collected,N,NA,NA
U12811,RNA,BRN51-C1,BRN51,C1,BRN51-C1,NA,collected,N,NA,NA
U12817,RNA,BRN51-B1,BRN51,B1,BRN51-B1,NA,collected,N,NA,NA
U12818,RNA,BRN51-A1,BRN51,A1,BRN51-A1,NA,collected,N,NA,NA
U12820,RNA,BRN51-H2,BRN51,H2,BRN51-H2,spleen from U12819 fell on top of this one,collected,N,NA,NA
U12819,RNA,BRN51-G2,BRN51,G2,BRN51-G2,spleen fell on top of spleen from U12820,collected,N,NA,NA
U12972,RNA,BRN51-F2,BRN51,F2,BRN51-F2,brain fell on chamois,collected,N,NA,NA
U10178,RNA,BRN50-G11,BRN50,G11,BRN50-G11,NA,collected,N,NA,NA
U10176,RNA,BRN50-F11,BRN50,F11,BRN50-F11,NA,collected,N,NA,NA
U10174,RNA,BRN50-E11,BRN50,E11,BRN50-E11,kidney touched coolrack,collected,N,NA,NA
U10584,RNA,BRN50-D11,BRN50,D11,BRN50-D11,outside scalpel nicked heart,collected,N,NA,NA
U10590,RNA,BRN50-C11,BRN50,C11,BRN50-C11,NA,collected,N,NA,NA
U12974,RNA,BRN51-E2,BRN51,E2,BRN51-E2,NA,collected,N,NA,NA
U12971,RNA,BRN51-D2,BRN51,D2,BRN51-D2,NA,collected,N,NA,NA
U12973,RNA,BRN51-C2,BRN51,C2,BRN51-C2,NA,collected,N,NA,NA
U12975,RNA,BRN51-B2,BRN51,B2,BRN51-B2,Brain fell on coolbox,collected,N,NA,NA
U12976,RNA,BRN51-A2,BRN51,A2,BRN51-A2,fish fell on floor,collected,N,NA,NA
U12977,RNA,BRN51-H3,BRN51,H3,BRN51-H3,NA,collected,N,NA,NA
U12979,RNA,BRN51-G3,BRN51,G3,BRN51-G3,brain fell of chamois,collected,N,NA,NA
U12978,RNA,BRN51-F3,BRN51,F3,BRN51-F3,NA,collected,N,NA,NA
U12980,RNA,BRN51-E3,BRN51,E3,BRN51-E3,brain fell on chamois,collected,N,NA,NA
U10588,RNA,BRN50-B11,BRN50,B11,BRN50-B11,NA,collected,N,NA,NA
U10585,RNA,BRN50-A11,BRN50,A11,BRN50-A11,NA,collected,N,NA,NA
U10581,RNA,BRN51-H4,BRN51,H4,BRN51-H4,NA,collected,N,NA,NA
U10587,RNA,BRN51-G4,BRN51,G4,BRN51-G4,spleen fell on bench,collected,N,NA,NA
U10582,RNA,BRN51-F4,BRN51,F4,BRN51-F4,NA,collected,N,NA,NA
U10583,RNA,BRN51-E4,BRN51,E4,BRN51-E4,NA,collected,N,NA,NA
U10586,RNA,BRN51-D4,BRN51,D4,BRN51-D4,NA,collected,N,NA,NA
U10589,RNA,BRN51-C4,BRN51,C4,BRN51-C4,NA,collected,N,NA,NA
U10670,RNA,BRN51-B4,BRN51,B4,BRN51-B4,NA,collected,N,NA,NA
U10972,RNA,BRN51-D3,BRN51,D3,BRN51-D3,"Kidney fell on coolrack, brain fell on chamois",collected,N,NA,NA
U10971,RNA,BRN51-C3,BRN51,C3,BRN51-C3,NA,collected,N,NA,NA
U10976,RNA,BRN51-B3,BRN51,B3,BRN51-B3,NA,collected,N,NA,NA
U10973,RNA,BRN51-A3,BRN51,A3,BRN51-A3,NA,collected,N,NA,NA
U10974,RNA,BRN51-H5,BRN51,H5,BRN51-H5,NA,collected,N,NA,NA
U10975,RNA,BRN51-G5,BRN51,G5,BRN51-G5,NA,collected,N,NA,NA
U10980,RNA,BRN51-F5,BRN51,F5,BRN51-F5,NA,collected,N,NA,NA
U10978,RNA,BRN51-E5,BRN51,E5,BRN51-E5,NA,collected,N,NA,NA
U10977,RNA,BRN51-D5,BRN51,D5,BRN51-D5,kidney touched chamois,collected,N,NA,NA
U10979,RNA,BRN51-C5,BRN51,C5,BRN51-C5,NA,collected,N,NA,NA
U10110,RNA,BRN51-H6,BRN51,H6,BRN51-H6,NA,collected,N,NA,NA
U10103,RNA,BRN51-G6,BRN51,G6,BRN51-G6,dropped heart,collected,N,NA,NA
U10652,RNA,BRN50-G12,BRN50,G12,BRN50-G12,NA,collected,N,NA,NA
U10659,RNA,BRN50-F12,BRN50,F12,BRN50-F12,NA,collected,N,NA,NA
U10653,RNA,BRN50-E12,BRN50,E12,BRN50-E12,NA,collected,N,NA,NA
U10658,RNA,BRN50-D12,BRN50,D12,BRN50-D12,NA,collected,N,NA,NA
U10654,RNA,BRN50-C12,BRN50,C12,BRN50-C12,NA,collected,N,NA,NA
U10656,RNA,BRN50-B12,BRN50,B12,BRN50-B12,NA,collected,N,NA,NA
U10655,RNA,BRN50-A12,BRN50,A12,BRN50-A12,NA,collected,N,NA,NA
U12904,RNA,BRN51-A7,BRN51,A7,BRN51-A7,Fish fell on bench,collected,N,NA,NA
U12901,RNA,BRN51-H9,BRN51,H9,BRN51-H9,NA,collected,N,NA,NA
U12902,RNA,BRN51-G9,BRN51,G9,BRN51-G9,NA,collected,N,NA,NA
U12905,RNA,BRN51-F9,BRN51,F9,BRN51-F9,NA,collected,N,NA,NA
U10736,RNA,BRN51-E9,BRN51,E9,BRN51-E9,NA,collected,N,NA,NA
U10734,RNA,BRN51-D9,BRN51,D9,BRN51-D9,NA,collected,N,NA,NA
U10740,RNA,BRN51-C9,BRN51,C9,BRN51-C9,NA,collected,N,NA,NA
U10663,RNA,BRN51-A4,BRN51,A4,BRN51-A4,NA,collected,N,NA,NA
U10661,RNA,BRN51-H8,BRN51,H8,BRN51-H8,lost majority of brain tissue and had to take residual,collected,N,NA,NA
U10669,RNA,BRN51-G8,BRN51,G8,BRN51-G8,brain fell on chamois,collected,N,NA,NA
U10662,RNA,BRN51-F8,BRN51,F8,BRN51-F8,NA,collected,N,NA,NA
U10667,RNA,BRN51-E8,BRN51,E8,BRN51-E8,NA,collected,N,NA,NA
U10665,RNA,BRN51-D8,BRN51,D8,BRN51-D8,NA,collected,N,NA,NA
U10664,RNA,BRN51-C8,BRN51,C8,BRN51-C8,NA,collected,N,NA,NA
U10666,RNA,BRN51-B8,BRN51,B8,BRN51-B8,brain & heart touched by U10668,collected,N,NA,NA
U10668,RNA,BRN51-A8,BRN51,A8,BRN51-A8,Brain & heart touched U10666,collected,N,NA,NA
U10732,RNA,BRN51-B9,BRN51,B9,BRN51-B9,NA,collected,N,NA,NA
U10738,RNA,BRN51-A9,BRN51,A9,BRN51-A9,NA,collected,N,NA,NA
U10733,RNA,BRN51-H11,BRN51,H11,BRN51-H11,NA,collected,N,NA,NA
U10737,RNA,BRN51-G11,BRN51,G11,BRN51-G11,NA,collected,N,NA,NA
U10731,RNA,BRN51-F11,BRN51,F11,BRN51-F11,NA,collected,N,NA,NA
U10735,RNA,BRN51-E11,BRN51,E11,BRN51-E11,NA,collected,N,NA,NA
U10739,RNA,BRN51-D11,BRN51,D11,BRN51-D11,NA,collected,N,NA,NA
U12572,RNA,BRN51-C11,BRN51,C11,BRN51-C11,NA,collected,N,NA,NA
U12574,RNA,BRN51-B11,BRN51,B11,BRN51-B11,NA,collected,N,NA,NA
U12571,RNA,BRN51-A11,BRN51,A11,BRN51-A11,Brain fell on chamois,collected,N,NA,NA
U12573,RNA,BRN51-H12,BRN51,H12,BRN51-H12,NA,collected,N,NA,NA
U12575,RNA,BRN51-G12,BRN51,G12,BRN51-G12,NA,collected,N,NA,NA
U12578,RNA,BRN51-F12,BRN51,F12,BRN51-F12,NA,collected,N,NA,NA
U12577,RNA,BRN51-E12,BRN51,E12,BRN51-E12,brain fell on chamois,collected,N,NA,NA
U12579,RNA,BRN51-D12,BRN51,D12,BRN51-D12,NA,collected,N,NA,NA
U12580,RNA,BRN51-C12,BRN51,C12,BRN51-C12,NA,collected,N,NA,NA
U12652,RNA,BRN52-H1,BRN52,H1,BRN52-H1,NA,collected,N,NA,NA
U12657,RNA,BRN52-G1,BRN52,G1,BRN52-G1,NA,collected,N,NA,NA
U12660,RNA,BRN52-F1,BRN52,F1,BRN52-F1,NA,collected,N,NA,NA
U12651,RNA,BRN52-E1,BRN52,E1,BRN52-E1,NA,collected,N,NA,NA
U12654,RNA,BRN52-D1,BRN52,D1,BRN52-D1,NA,collected,N,NA,NA
