semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,date_processed,cwt,ad,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissection_protocol,lice_collection_protocol,lice_id_protocol,dissector,fish_lab_qc_data,fish_lab_qc_flag,fish_lab_flag_reason,fish_lab_qc_log
2016-06-24-D04-PI-2,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-3,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-4,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-5,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-6,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-7,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-8,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-9,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-PI-10,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J02-PI-1,U3780,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,14.8,116,122,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-2,U3779,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,15,116,121,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-3,U3778,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,15.4,115,NA,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-4,U3781,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,16.4,119,124,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-5,U3777,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,21.5,123,128,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-6,U3772,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,15,116,120,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-7,U3775,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,16.5,117,122,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-8,U3776,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,15.7,116,NA,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-9,U3774,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,13.4,110,115,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J02-PI-10,U3773,JE288N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-16,none,present,19.8,122,127,NA,NA,NA,irregular work-up,NA,lab_motiles,CVJ,JG,N,NA,NA
2016-06-24-J08-PI-1,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-2,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-3,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-4,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-5,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-6,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-7,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-8,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-9,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-PI-10,NA,JE290N2,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-1,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-2,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-3,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-4,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-5,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-6,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-7,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-8,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-9,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-CU-10,NA,DE344N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J02-CU-1,U3312,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,14.8,105,110,NA,NA,NA,irregular work-up,NA,lab_motiles,JG,BMM,N,NA,NA
2016-06-24-J02-CU-2,U3311,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,15.4,110,NA,NA,Brain fell on cool rack,NA,irregular work-up,NA,lab_motiles,JG,BMM,N,NA,NA
2016-06-24-J02-CU-3,U2967,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,16.7,116,121,NA,NA,NA,irregular work-up,NA,lab_motiles,BMM,BMM,N,NA,NA
2016-06-24-J02-CU-4,U2966,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,15.1,113,NA,NA,NA,NA,irregular work-up,NA,lab_motiles,BMM,BMM,N,NA,NA
2016-06-24-J02-CU-5,U3307,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-01,none,present,18.7,118,NA,NA,NA,Pale internal organs,irregular work-up,NA,lab_motiles,JG,JG,N,NA,NA
2016-06-24-J02-CU-6,U3308,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,16,115,120,NA,NA,NA,irregular work-up,NA,lab_motiles,JG,BMM,N,NA,NA
2016-06-24-J02-CU-7,U3310,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,21,119,NA,NA,NA,NA,irregular work-up,NA,lab_motiles,JG,BMM,N,NA,NA
2016-06-24-J02-CU-8,U3309,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,16.9,114,NA,NA,NA,NA,irregular work-up,NA,lab_motiles,JG,BMM,N,NA,NA
2016-06-24-J02-CU-9,U2969,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,16.2,116,122,NA,NA,NA,irregular work-up,NA,lab_motiles,BMM,BMM,N,NA,NA
2016-06-24-J02-CU-10,U2968,JE288N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-02-03,none,present,14.9,112,118,NA,NA,NA,irregular work-up,NA,lab_motiles,BMM,BMM,N,NA,NA
2016-06-24-J08-CU-1,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-2,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-3,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-4,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-5,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-6,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-7,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-8,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-9,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-CU-10,NA,JE290N2,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J02-CO-1,U3941,JE288N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-09,none,present,30.9,130,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2016-06-24-D04-HE-1,NA,DE344N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-HE-2,NA,DE344N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-D04-HE-3,NA,DE344N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-HE-1,NA,JE290N2,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-24-J08-HE-2,NA,JE290N2,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-1,U2066,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,20.7,NA,139,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-2,U2065,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,13.4,NA,127,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-3,U2067,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,14.1,NA,128,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-4,U2064,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,15.9,NA,124,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-5,U2070,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,15.8,NA,124,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-6,U2063,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,18.3,NA,138,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-7,U2069,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,14.7,NA,123,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-8,U2068,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,15.2,NA,129,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-9,U2062,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,11,NA,109,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-10,U2061,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-11,none,present,20.2,NA,133,NA,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,lice enumeration only - in lab,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-06-25-J06-SO-11,U1542,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,13.2,NA,108,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-12,U1543,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,18.3,NA,118,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-13,U1532,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,10.8,NA,105,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-25-J06-SO-14,U1528,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,17.2,NA,115,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-15,U1535,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,13.8,NA,106,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-25-J06-SO-16,U1534,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,12,NA,110,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-25-J06-SO-17,U1541,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,15,NA,113,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-18,U1533,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,19.2,NA,123,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-25-J06-SO-19,U1530,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,11.6,NA,102,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-20,U1529,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,13,NA,107,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-25-J06-SO-21,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-22,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-23,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-24,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-25,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-26,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-27,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-28,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-29,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J06-SO-30,NA,JE291N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-1,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-2,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-3,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-4,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-5,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-6,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-7,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-8,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-9,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-10,NA,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25-J07-SO-11,U2260,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-21,none,present,15.9,NA,117,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,Changed workup to irregular from lice enumeration only (2018-01-16 JG)
2016-06-25-J07-SO-12,U2256,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-21,none,present,17.8,NA,123,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,Changed workup to irregular from lice enumeration only (2018-01-16 JG)
2016-06-25-J07-SO-13,U2252,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,16.9,NA,121,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-25-J07-SO-14,U2255,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,21.3,NA,131,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-25-J07-SO-15,U2259,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-21,none,present,20.6,NA,127,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,Changed workup to irregular from lice enumeration only (2018-01-16 JG)
2016-06-25-J07-SO-16,U2253,JE292N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,22.7,NA,127,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BMM,CVJ,N,NA,NA
