container_id,container_type,storage_medium,date_updated,current_location,storage_unit,storage_tier_1,storage_tier_2,shipping_container,date_shipped,shipping_destination,recipient,date_received,expecting_return,date_returned,comments,container_num
BST93,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,93
BST94,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,94
BST95,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,95
BST96,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
BST97,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,97
BST98,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
BST99,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,99
BST100,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
BST101,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,101
BST102,stomach,95% non-denatured ethanol,2016-11-28,UBC Hunt Lab,NA,Stomach Box 7,NA,Stomach Box 7,2016-11-28,UBC Hunt Lab,Sam James,2016-11-28,N,NA,NA,102
BST103,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
BST104,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,104
BST105,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,105
BST106,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,106
BST107,stomach,95% non-denatured ethanol,2018-07-13,UBC Hunt Lab,NA,Stomach Box 15,NA,Stomach Box 15,2018-07-13,UBC Hunt Lab,Vanessa Fladmark,2017-03-14,N,NA,NA,107
BST108,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
BST109,stomach,95% non-denatured ethanol,2018-07-13,UBC Hunt Lab,NA,Stomach Box 15,NA,Stomach Box 15,2018-07-13,UBC Hunt Lab,Vanessa Fladmark,2017-03-14,N,NA,NA,109
BST110,stomach,95% non-denatured ethanol,2018-07-13,UBC Hunt Lab,NA,Stomach Box 15,NA,Stomach Box 15,2018-07-13,UBC Hunt Lab,Vanessa Fladmark,2017-03-14,N,NA,NA,110
BST111,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
BST112,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
BST113,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,113
BST114,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
BST115,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,115
BST116,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
BST117,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
BST118,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,118
BST119,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
BST120,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
BST121,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,121
BST122,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,122
BST123,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
BST124,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,124
BST125,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,125
BST126,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,126
BST127,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
BST128,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
BST129,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
BST130,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
BST131,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
BST132,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
BST133,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,133
BST134,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
BST135,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
BST136,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
BST137,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
BST138,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,138
BST139,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,139
BST140,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
BST141,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
BST142,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,142
BST143,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,143
BST144,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,144
BST145,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,145
BST146,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,146
BST147,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,147
BST148,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 11,NA,NA,NA,NA,NA,NA,NA,NA,formerly BST103 (a duplicated tray #),148
BST150,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,150
BST151,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,151
BST152,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
BST153,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
BST154,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
BST155,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,155
BST156,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,156
BST157,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,157
BST158,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
BST159,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Storage Box 22,NA,NA,NA,NA,NA,NA,NA,NA,NA,159
BST160,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Storage Box 22,NA,NA,NA,NA,NA,NA,NA,NA,NA,160
BST161,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Storage Box 22,NA,NA,NA,NA,NA,NA,NA,NA,NA,161
BST162,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,162
BST163,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,163
BST164,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
BST165,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,165
BST166,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 21,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
BST167,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Storage Box 22,NA,NA,NA,NA,NA,NA,NA,NA,NA,167
BST168,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,168
BST169,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,169
BST170,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,Not full,170
BST171,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 18,NA,NA,NA,NA,NA,NA,NA,NA,NA,171
BST172,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 18,NA,NA,NA,NA,NA,NA,NA,NA,NA,172
BST173,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,Not full,173
BST174,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
BST175,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,175
BST176,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 18,NA,NA,NA,NA,NA,NA,NA,NA,NA,176
BST177,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 18,NA,NA,NA,NA,NA,NA,NA,NA,NA,177
BST178,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 19,NA,NA,NA,NA,NA,NA,NA,NA,NA,178
BST179,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 19,NA,NA,NA,NA,NA,NA,NA,NA,Not full,179
BST180,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
BST181,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,Not full,181
BST182,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,182
BST183,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,183
BST184,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
BST185,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 19,NA,NA,NA,NA,NA,NA,NA,NA,NA,185
BST186,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
BST187,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,Not full,187
BST188,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,188
BST190,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,Not full,190
BST191,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
BST192,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
BST193,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,Not full,193
BST194,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,194
BST195,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
BST196,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
BST197,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
BST198,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,198
BST199,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,199
BST200,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 19,NA,NA,NA,NA,NA,NA,NA,NA,NA,200
BST201,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
BST202,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 17,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
BST203,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,203
BST204,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,204
BST205,stomach,95% non-denatured ethanol,2018-07-13,UBC Hunt Lab,NA,Stomach Box 15,NA,Stomach Box 15,2018-07-13,UBC Hunt Lab,Vanessa Fladmark,2018-07-13,N,NA,NA,205
BST206,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,206
BST207,stomach,95% non-denatured ethanol,2018-10-11,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
BST208,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,208
BST209,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
BST211,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,211
BST212,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,212
BST213,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
BST214,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,214
BST215,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,215
BST216,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,216
BST217,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,217
BST218,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,218
BST219,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,219
BST220,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,220
BST221,stomach,95% non-denatured ethanol,2018-10-09,Hakai Quadra Prep Lab,Freezer Room Top Shelf,Stomach Box 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,221
BST222,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
BST223,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,223
BST224,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,224
BST225,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,225
BST226,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,226
BST227,stomach,95% non-denatured ethanol,2018-07-13,UBC Hunt Lab,NA,Stomach Box 15,NA,Stomach Box 15,2018-07-13,UBC Hunt Lab,Vanessa Fladmark,2018-07-13,N,NA,NA,227
BST228,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
BST229,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,229
BST230,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,230
BST231,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,231
BST232,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,232
BST233,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,233
BST234,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,234
BST235,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,235
BST236,stomach,95% non-denatured ethanol,2018-10-12,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf J,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
BPA1,unknown_parasites,95% non-denatured ethanol,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-1,NA,NA,NA,NA,NA,NA,NA,unknown organisns,1
BZO-UBC,zooplankton,formalin,NA,UBC Hunt Lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Generic container ID to represent all samples currently in storage at UBC. Actual containers and locations unknown.,NA
BZO1,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-01,NA,Tote 4-01,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,1
BZO2,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-01,NA,Tote 4-01,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,2
BZO3,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-02,NA,Tote 4-02,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,3
BZO4,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-03,NA,Tote 4-03,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,4
BZO5,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-04,NA,Tote 4-04,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,5
BZO6,zooplankton,formalin,2018-10-25,UBC Hunt Lab,NA,Tote 4-04,NA,Tote 4-04,2018-10-25,UBC Hunt Lab,NA,NA,NA,NA,NA,6
